manager_id,age_basis_value,age_group,age_group_source,locality_group,locality_group_source,age_x_locality,seniority_years,region,site_id,baseline_ai_attitude,risk_aversion_index,governance_mode,high_pressure
M0302,2.743225709966266,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,2.743225709966266,DE-West,S012,-0.5209328161648323,0.8985291893339555,fearful_exclusion,1
M0303,4.646552234292717,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,4.646552234292717,DE-East,S007,-0.1315844157260951,0.5130001006854564,controlled_opening,1
M0304,13.0364128723334,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,13.0364128723334,DE-East,S007,0.3889702162721299,0.6732787779076663,opportunistic_teaming,1
M0305,3.871261611072752,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Early-career proxy | Non-local,3.871261611072752,EU-Other,S001,0.7350174219387621,0.6202440433196528,opportunistic_teaming,0
M0306,5.645560102121292,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,5.645560102121292,DE-South,S010,-0.1068096824551632,0.5104787635695415,controlled_opening,1
M0307,0.0,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,0.0,DE-South,S010,-1.0,0.9719821300698932,fearful_exclusion,1
M0308,7.015844842992463,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,7.015844842992463,DE-West,S011,-0.3157459135757318,0.7138276479494833,fearful_exclusion,0
M0309,6.141905348960806,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,6.141905348960806,DE-West,S011,-0.05666036413998609,0.5269400877912856,controlled_opening,0
M0310,3.181913840283641,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,3.181913840283641,DE-East,S004,0.4817017966124609,0.2651227531687449,opportunistic_teaming,0
M0311,8.401117471310483,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Senior-career proxy | Non-local,8.401117471310483,EU-Other,S002,0.05748325707255439,0.5419572222791706,controlled_opening,0
M0312,9.705717267853455,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,9.705717267853455,DE-West,S005,0.007080122244171067,0.7615476559725592,controlled_opening,0
M0313,5.658827266819529,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,5.658827266819529,DE-West,S005,-0.9506393718267321,1.0,fearful_exclusion,1
M0314,10.39833649877882,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,10.39833649877882,DE-West,S011,-0.4891568928059038,0.4980761512537708,controlled_opening,0
M0315,8.871625325237567,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,8.871625325237567,DE-East,S007,0.2604385313847866,0.2921140304228202,opportunistic_teaming,1
M0316,6.069474929788086,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,6.069474929788086,DE-South,S010,-0.1405886306250039,0.4872742338858845,controlled_opening,1
M0317,1.815812294013059,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Early-career proxy | Non-local,1.815812294013059,EU-Other,S001,-0.3561557547845229,0.7648911944937439,fearful_exclusion,0
M0318,5.197459306728102,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,5.197459306728102,DE-East,S003,0.1085056434766438,0.5932405255686205,controlled_opening,1
M0319,6.854111192198053,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,6.854111192198053,DE-West,S012,-0.8733766251948201,0.9820927643651776,fearful_exclusion,1
M0320,6.85380046936211,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,6.85380046936211,DE-West,S005,-0.2743407423861643,0.3123901252169919,controlled_opening,0
M0321,1.664184997320393,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Early-career proxy | Non-local,1.664184997320393,EU-Other,S001,-0.8391162464182662,0.7392793226828328,fearful_exclusion,0
M0322,4.879305348660024,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,4.879305348660024,DE-South,S010,-0.8888920962881637,1.0,fearful_exclusion,0
M0323,2.985904562570899,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Early-career proxy | Non-local,2.985904562570899,EU-Other,S001,0.06779383829905783,0.8243755177060595,controlled_opening,1
M0324,5.837009991748862,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Mid-career proxy | Non-local,5.837009991748862,EU-Other,S001,-0.01269145598869459,0.5726531589319505,controlled_opening,1
M0325,10.2468509498771,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,10.2468509498771,DE-West,S005,-0.5606777759662243,0.5615977061110794,fearful_exclusion,1
M0326,0.4337713909678751,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,0.4337713909678751,DE-West,S005,-0.9112313706064272,0.8681521851742685,fearful_exclusion,0
M0327,2.659313251715177,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,2.659313251715177,DE-South,S010,-0.3718799414401961,0.5073517262199372,fearful_exclusion,1
M0328,9.68988755857484,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,9.68988755857484,DE-East,S004,-0.9908779039840239,0.9465416853277115,fearful_exclusion,0
M0329,2.625160521419564,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Early-career proxy | Non-local,2.625160521419564,EU-Other,S002,-0.2581539283240301,1.0,fearful_exclusion,0
M0330,9.07253858701769,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,9.07253858701769,DE-East,S008,-0.09959823375284196,0.61346451306025,controlled_opening,0
M0331,9.936631361061858,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Senior-career proxy | Non-local,9.936631361061858,EU-Other,S002,-0.5743688849409484,0.602584017192643,controlled_opening,1
M0332,8.665320128148583,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,8.665320128148583,DE-East,S003,-0.2668264492327449,0.8670166439066105,controlled_opening,1
M0333,9.608254885784365,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,9.608254885784365,DE-West,S012,-0.3665973709142606,0.6079544203187778,controlled_opening,0
M0334,4.198473974269602,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,4.198473974269602,DE-East,S008,0.1809890370373869,0.6293225053297328,controlled_opening,1
M0335,4.005423222438527,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,4.005423222438527,DE-South,S010,-0.9329905837868082,0.7117443468418133,fearful_exclusion,0
