manager_id,n_periods,decoded_state_sequence,dominant_state,aversion_periods,aversion_share,neutral_periods,neutral_share,appreciation_periods,appreciation_share,upward_transitions,downward_transitions,same_state_transitions,net_state_movement,neutral_to_appreciation_rate,neutral_to_aversion_rate,neutral_persistence_rate,appreciation_persistence_rate,appreciation_to_neutral_rate,aversion_to_neutral_rate,aversion_persistence_rate
M0334,26,N N N N N N N N N N N A N N N N N P P P P N A A A A,Neutral,5,0.19230769230769232,17,0.6538461538461539,4,0.15384615384615385,2,3,20,-1,0.058823529411764705,0.11764705882352941,0.8235294117647058,0.75,0.25,0.25,0.75
M0335,26,N N N N N N A A A N N A A A N N N N A A A A N A A A,Neutral,13,0.5,13,0.5,0,0.0,3,4,18,-1,0.0,0.3076923076923077,0.6923076923076923,,,0.25,0.75
M0336,26,N N A A A A A A N N N A A A A N N N P P P P P N N A,Aversion,11,0.4230769230769231,10,0.38461538461538464,5,0.19230769230769232,3,4,18,-1,0.1,0.3,0.6,0.8,0.2,0.2,0.8
M0337,26,N N A A A A A N N N N A N N N A A A N A A A A N A A,Aversion,15,0.5769230769230769,11,0.4230769230769231,0,0.0,4,5,16,-1,0.0,0.45454545454545453,0.5454545454545454,,,0.2857142857142857,0.7142857142857143
M0338,26,N N N N A N A A A N N N A A N A N N N A A N A A A A,Neutral,13,0.5,13,0.5,0,0.0,5,6,14,-1,0.0,0.46153846153846156,0.5384615384615384,,,0.4166666666666667,0.5833333333333334
M0339,26,N N A A N N N N N N N N N A A N N N N N N N A A A A,Neutral,8,0.3076923076923077,18,0.6923076923076923,0,0.0,2,3,20,-1,0.0,0.16666666666666666,0.8333333333333334,,,0.2857142857142857,0.7142857142857143
M0340,26,N N N N A N A N N N N N N P P P P P P P P P P P P P,Appreciation,2,0.07692307692307693,11,0.4230769230769231,13,0.5,3,2,20,1,0.09090909090909091,0.18181818181818182,0.7272727272727273,1.0,0.0,1.0,0.0
M0341,26,N N N A A N A A N N N N N A N N N N N N N N N N N P,Neutral,5,0.19230769230769232,20,0.7692307692307693,1,0.038461538461538464,4,3,18,1,0.05,0.15,0.8,,,0.6,0.4
M0342,26,N N N N N N N A A A A N N A A N A A A N N A A A A A,Aversion,14,0.5384615384615384,12,0.46153846153846156,0,0.0,3,4,18,-1,0.0,0.3333333333333333,0.6666666666666666,,,0.23076923076923078,0.7692307692307693
M0343,26,N N N N A A N A A A A N N A A N A A A A A A A P P P,Aversion,15,0.5769230769230769,8,0.3076923076923077,3,0.11538461538461539,4,4,17,1,0.0,0.5,0.5,1.0,0.0,0.2,0.7333333333333333
M0344,26,N N N A A N N N N N P P N N N N N N N N N A A A N A,Neutral,6,0.23076923076923078,18,0.6923076923076923,2,0.07692307692307693,3,4,18,-1,0.05555555555555555,0.16666666666666666,0.7777777777777778,0.5,0.5,0.4,0.6
M0345,26,N N N N N N N N N A N N N P P P P P P P P P P P P P,Appreciation,1,0.038461538461538464,12,0.46153846153846156,13,0.5,2,1,22,1,0.08333333333333333,0.08333333333333333,0.8333333333333334,1.0,0.0,1.0,0.0
M0346,26,N N N N N N N N N N N N N N N P P N P P P P P P P P,Neutral,0,0.0,16,0.6153846153846154,10,0.38461538461538464,2,1,22,1,0.125,0.0,0.875,0.8888888888888888,0.1111111111111111,,
M0347,26,N A A A N N N N N N A N N N N A A N N P P P P P P N,Neutral,6,0.23076923076923078,14,0.5384615384615384,6,0.23076923076923078,4,4,17,0,0.07692307692307693,0.23076923076923078,0.6923076923076923,0.8333333333333334,0.16666666666666666,0.5,0.5
M0348,26,N N N N N N N A N A N A A N N A A N P P P P P P P P,Neutral,6,0.23076923076923078,12,0.46153846153846156,8,0.3076923076923077,5,4,16,1,0.08333333333333333,0.3333333333333333,0.5833333333333334,1.0,0.0,0.6666666666666666,0.3333333333333333
M0349,26,N N N N N N A A N A N N A A N P P P P P P P P P N A,Neutral,6,0.23076923076923078,11,0.4230769230769231,9,0.34615384615384615,4,5,16,-1,0.09090909090909091,0.36363636363636365,0.5454545454545454,0.8888888888888888,0.1111111111111111,0.6,0.4
M0350,26,N N N N N A A A N N A A A N N N P P P P N N A A N A,Neutral,9,0.34615384615384615,13,0.5,4,0.15384615384615385,4,5,16,-1,0.07692307692307693,0.3076923076923077,0.6153846153846154,0.75,0.25,0.375,0.625
M0351,26,N N N N N N N N N N A N N N P P P P P P P P P N N A,Neutral,2,0.07692307692307693,15,0.5769230769230769,9,0.34615384615384615,2,3,20,-1,0.06666666666666667,0.13333333333333333,0.8,0.8888888888888888,0.1111111111111111,1.0,0.0
M0352,26,N N N N N A A A A A A N A N A N A A N N A A N A A N,Aversion,14,0.5384615384615384,12,0.46153846153846156,0,0.0,6,6,13,0,0.0,0.5454545454545454,0.45454545454545453,,,0.42857142857142855,0.5714285714285714
M0353,26,N N A N N A A A A A A N P P P P N N P P P P P P P P,Appreciation,7,0.2692307692307692,7,0.2692307692307692,12,0.46153846153846156,4,3,18,1,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.9090909090909091,0.09090909090909091,0.2857142857142857,0.7142857142857143
M0354,26,N N N N N N A N N N N N N A A A A A A A A A N N A A,Neutral,12,0.46153846153846156,14,0.5384615384615384,0,0.0,2,3,20,-1,0.0,0.21428571428571427,0.7857142857142857,,,0.18181818181818182,0.8181818181818182
M0355,26,N N N N A N N N A A A A N A N A A A A N A A A P P P,Aversion,13,0.5,10,0.38461538461538464,3,0.11538461538461539,5,5,15,1,0.0,0.5,0.5,1.0,0.0,0.3076923076923077,0.6153846153846154
M0356,26,N N N N N N N N A N A A A N N N N A N N P P P P P P,Neutral,5,0.19230769230769232,15,0.5769230769230769,6,0.23076923076923078,4,3,18,1,0.06666666666666667,0.2,0.7333333333333333,1.0,0.0,0.6,0.4
M0357,26,N N N N N N N N N N N A A A A A N N A N N P N N N A,Neutral,7,0.2692307692307692,18,0.6923076923076923,1,0.038461538461538464,3,4,18,-1,0.05555555555555555,0.16666666666666666,0.7777777777777778,0.0,1.0,0.3333333333333333,0.6666666666666666
M0358,26,N A N N N N N N N N N N N N N N A A N A A A A A A A,Neutral,10,0.38461538461538464,16,0.6153846153846154,0,0.0,2,3,20,-1,0.0,0.1875,0.8125,,,0.2222222222222222,0.7777777777777778
M0359,26,N N N N N N A A N N A A N A A A A A N P P P P P P P,Neutral,9,0.34615384615384615,10,0.38461538461538464,7,0.2692307692307692,4,3,18,1,0.1,0.3,0.6,1.0,0.0,0.3333333333333333,0.6666666666666666
M0360,26,N N A A A A A N N N N P P P P P P N N N P P P P P P,Appreciation,5,0.19230769230769232,9,0.34615384615384615,12,0.46153846153846156,3,2,20,1,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.9090909090909091,0.09090909090909091,0.2,0.8
M0361,26,N N N N N N N A A A N A A A A A A P P P P N N N N A,Neutral,10,0.38461538461538464,12,0.46153846153846156,4,0.15384615384615385,2,4,19,-1,0.0,0.25,0.75,0.75,0.25,0.1111111111111111,0.7777777777777778
M0362,26,N N N A N A N N N N N A A N N N N A N N N N N A A N,Neutral,7,0.2692307692307692,19,0.7307692307692307,0,0.0,5,5,15,0,0.0,0.2777777777777778,0.7222222222222222,,,0.7142857142857143,0.2857142857142857
M0363,26,N N N N N N N N N N P P P P P P P P P N P P P P P P,Appreciation,0,0.0,11,0.4230769230769231,15,0.5769230769230769,2,1,22,1,0.18181818181818182,0.0,0.8181818181818182,0.9285714285714286,0.07142857142857142,,
M0364,26,N N A A N A A A A N A A A A A A A A A A A N A A A A,Aversion,21,0.8076923076923077,5,0.19230769230769232,0,0.0,3,4,18,-1,0.0,0.8,0.2,,,0.15,0.85
M0365,26,N N A A A N A A A N A A A N A A A A A N A A A A A A,Aversion,20,0.7692307692307693,6,0.23076923076923078,0,0.0,4,5,16,-1,0.0,0.8333333333333334,0.16666666666666666,,,0.21052631578947367,0.7894736842105263
M0366,26,N N N N A A N N N N A N A A N A N N N N N P P P P P,Neutral,6,0.23076923076923078,15,0.5769230769230769,5,0.19230769230769232,5,4,16,1,0.06666666666666667,0.26666666666666666,0.6666666666666666,1.0,0.0,0.6666666666666666,0.3333333333333333
M0367,26,N N N N N N N N N N N N A N P P P P P P P P P P P P,Neutral,1,0.038461538461538464,13,0.5,12,0.46153846153846156,2,1,22,1,0.07692307692307693,0.07692307692307693,0.8461538461538461,1.0,0.0,1.0,0.0
M0368,26,N N N N A N A A A A N N P N N N N A A A A N A A A A,Aversion,13,0.5,12,0.46153846153846156,1,0.038461538461538464,4,5,16,-1,0.08333333333333333,0.3333333333333333,0.5833333333333334,0.0,1.0,0.25,0.75
M0369,26,N N N A A A N N A A A A A A A A N N N A A A N A A N,Aversion,16,0.6153846153846154,10,0.38461538461538464,0,0.0,4,4,17,0,0.0,0.4444444444444444,0.5555555555555556,,,0.25,0.75
M0370,26,N N N N N N N A N A N N N N A A A A A N A N A A A P,Neutral,11,0.4230769230769231,14,0.5384615384615384,1,0.038461538461538464,5,5,15,1,0.0,0.35714285714285715,0.6428571428571429,,,0.36363636363636365,0.5454545454545454
M0371,26,N A N N A N A A A N N A N A A A A N P P P P P P P P,Aversion,10,0.38461538461538464,8,0.3076923076923077,8,0.3076923076923077,6,5,14,1,0.125,0.625,0.25,1.0,0.0,0.5,0.5
M0372,26,N N N N N A N N N N P P P P N A A N N P P P P P P P,Neutral,3,0.11538461538461539,12,0.46153846153846156,11,0.4230769230769231,4,3,18,1,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.9,0.1,0.6666666666666666,0.3333333333333333
M0373,26,N N N N A A A N A A N A N A N N N A N P P P P P N N,Neutral,8,0.3076923076923077,13,0.5,5,0.19230769230769232,6,6,13,0,0.08333333333333333,0.4166666666666667,0.5,0.8,0.2,0.625,0.375
M0374,26,N N N N N N N A N A A A N N N N A A A N P P N N A A,Neutral,9,0.34615384615384615,15,0.5769230769230769,2,0.07692307692307693,4,5,16,-1,0.06666666666666667,0.26666666666666666,0.6666666666666666,0.5,0.5,0.375,0.625
M0375,26,N N A A A A N N A N A A A A A A N A A N A A A A A N,Aversion,18,0.6923076923076923,8,0.3076923076923077,0,0.0,5,5,15,0,0.0,0.7142857142857143,0.2857142857142857,,,0.2777777777777778,0.7222222222222222
M0376,26,N N A A N N N A A N A A A N N N N P P P P P N P P P,Neutral,7,0.2692307692307692,11,0.4230769230769231,8,0.3076923076923077,5,4,16,1,0.18181818181818182,0.2727272727272727,0.5454545454545454,0.8571428571428571,0.14285714285714285,0.42857142857142855,0.5714285714285714
M0377,26,N A A N A N A N N A A P N A A A A A A N N N A P P P,Aversion,13,0.5,9,0.34615384615384615,4,0.15384615384615385,6,7,12,1,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3076923076923077,0.5384615384615384
M0378,26,N N N N N N N N A N N N N A A A A N N N N P P N P P,Neutral,5,0.19230769230769232,17,0.6538461538461539,4,0.15384615384615385,4,3,18,1,0.11764705882352941,0.11764705882352941,0.7647058823529411,0.6666666666666666,0.3333333333333333,0.4,0.6
M0379,26,N A N N N N N N N N P P P P P P P P P P P P P N A A,Appreciation,3,0.11538461538461539,10,0.38461538461538464,13,0.5,2,3,20,-1,0.1,0.2,0.7,0.9230769230769231,0.07692307692307693,0.5,0.5
M0380,26,N N N N A A N A N A A A A A N P P P P P P P P P N A,Aversion,9,0.34615384615384615,8,0.3076923076923077,9,0.34615384615384615,4,5,16,-1,0.125,0.5,0.375,0.8888888888888888,0.1111111111111111,0.375,0.625
M0381,26,N N N N N N N N N N N A N N N P N P N N N N A A A A,Neutral,5,0.19230769230769232,19,0.7307692307692307,2,0.07692307692307693,3,4,18,-1,0.10526315789473684,0.10526315789473684,0.7894736842105263,0.0,1.0,0.25,0.75
M0382,26,N N N N A A A A A A A A N N N N A A A N A A A N P P,Aversion,14,0.5384615384615384,10,0.38461538461538464,2,0.07692307692307693,4,3,18,1,0.1,0.3,0.6,1.0,0.0,0.21428571428571427,0.7857142857142857
M0383,26,N A A A N N A N N N A A N A N A A A A N A A A A A A,Aversion,17,0.6538461538461539,9,0.34615384615384615,0,0.0,5,6,14,-1,0.0,0.6666666666666666,0.3333333333333333,,,0.3125,0.6875
M0384,26,N N N A N N N N N N A A A A N N P P P P P P N N N N,Neutral,5,0.19230769230769232,15,0.5769230769230769,6,0.23076923076923078,3,3,19,0,0.07142857142857142,0.14285714285714285,0.7857142857142857,0.8333333333333334,0.16666666666666666,0.4,0.6
M0385,26,N N N N N N N N N N N N N N N N P P N N P P N P N A,Neutral,1,0.038461538461538464,20,0.7692307692307693,5,0.19230769230769232,3,4,18,-1,0.15,0.05,0.8,0.4,0.6,,
M0386,26,N N N N N N N N N N N A N N N N N N N A A P P P P P,Neutral,3,0.11538461538461539,18,0.6923076923076923,5,0.19230769230769232,2,2,21,1,0.0,0.1111111111111111,0.8888888888888888,1.0,0.0,0.3333333333333333,0.3333333333333333
M0387,26,N N N N N A N N A A A N A N A N A A A N A A A A A A,Aversion,15,0.5769230769230769,11,0.4230769230769231,0,0.0,5,6,14,-1,0.0,0.5454545454545454,0.45454545454545453,,,0.35714285714285715,0.6428571428571429
M0388,26,N N N N A A N N N N A A A A A A A A N N A A A N N A,Aversion,14,0.5384615384615384,12,0.46153846153846156,0,0.0,3,4,18,-1,0.0,0.3333333333333333,0.6666666666666666,,,0.23076923076923078,0.7692307692307693
M0389,26,N N N N N N N N N N N N N A A N A A A N N P P P P P,Neutral,5,0.19230769230769232,16,0.6153846153846154,5,0.19230769230769232,3,2,20,1,0.0625,0.125,0.8125,1.0,0.0,0.4,0.6
M0390,26,N N N N N N N N N N N N N P P N A A A A A A A A N N,Neutral,8,0.3076923076923077,16,0.6153846153846154,2,0.07692307692307693,2,2,21,0,0.06666666666666667,0.06666666666666667,0.8666666666666667,0.5,0.5,0.125,0.875
M0391,26,N N N N N N N N N N N N N N A N A A A A A A A A A N,Neutral,10,0.38461538461538464,16,0.6153846153846154,0,0.0,2,2,21,0,0.0,0.13333333333333333,0.8666666666666667,,,0.2,0.8
M0392,26,N N A A A A A N N N N N A A A N N A N A N A A A N N,Neutral,13,0.5,13,0.5,0,0.0,5,5,15,0,0.0,0.4166666666666667,0.5833333333333334,,,0.38461538461538464,0.6153846153846154
M0393,26,N N N N N N N N N N N N A A A N N P P P P P P P P P,Neutral,3,0.11538461538461539,14,0.5384615384615384,9,0.34615384615384615,2,1,22,1,0.07142857142857142,0.07142857142857142,0.8571428571428571,1.0,0.0,0.3333333333333333,0.6666666666666666
M0394,26,N N N N N N N N N N N N N A A N N N N N A N A A A A,Neutral,7,0.2692307692307692,19,0.7307692307692307,0,0.0,2,3,20,-1,0.0,0.15789473684210525,0.8421052631578947,,,0.3333333333333333,0.6666666666666666
M0395,26,N N N N N N N N N N A N N P P P P P P P P P N A N N,Neutral,2,0.07692307692307693,15,0.5769230769230769,9,0.34615384615384615,3,3,19,0,0.07142857142857142,0.14285714285714285,0.7857142857142857,0.8888888888888888,0.1111111111111111,1.0,0.0
M0396,26,N A N N A A A A N N N N N N A A N P P N N A N P P P,Neutral,8,0.3076923076923077,13,0.5,5,0.19230769230769232,6,5,14,1,0.15384615384615385,0.3076923076923077,0.5384615384615384,0.75,0.25,0.5,0.5
M0397,26,N N A N A N A A N N A N N N N N A N N N N N A A P P,Neutral,8,0.3076923076923077,16,0.6153846153846154,2,0.07692307692307693,6,6,13,1,0.0,0.375,0.625,1.0,0.0,0.625,0.25
M0398,26,N N N N A N N N N N N N A P P P P P P P P P P P P P,Appreciation,2,0.07692307692307693,11,0.4230769230769231,13,0.5,2,2,21,1,0.0,0.18181818181818182,0.8181818181818182,1.0,0.0,0.5,0.0
M0399,26,N A N N N N N N N N N N N N N N N N N N N A A A A A,Neutral,6,0.23076923076923078,20,0.7692307692307693,0,0.0,1,2,22,-1,0.0,0.1,0.9,,,0.2,0.8
M0400,26,N N N N N N N N A N A A N N A N N N N N N N A A A A,Neutral,8,0.3076923076923077,18,0.6923076923076923,0,0.0,3,4,18,-1,0.0,0.2222222222222222,0.7777777777777778,,,0.42857142857142855,0.5714285714285714
M0401,26,N N N N N N N N N N N N N N P N P P P P P P P P P P,Neutral,0,0.0,15,0.5769230769230769,11,0.4230769230769231,2,1,22,1,0.13333333333333333,0.0,0.8666666666666667,0.9,0.1,,
M0402,26,N N N N A A A A A A A A N N A N N N N A A A A N P P,Aversion,13,0.5,11,0.4230769230769231,2,0.07692307692307693,4,3,18,1,0.09090909090909091,0.2727272727272727,0.6363636363636364,1.0,0.0,0.23076923076923078,0.7692307692307693
M0403,26,N N N N A N N A N N N N A A N N P P N N A A A A A N,Neutral,9,0.34615384615384615,15,0.5769230769230769,2,0.07692307692307693,5,5,15,0,0.07142857142857142,0.2857142857142857,0.6428571428571429,0.5,0.5,0.4444444444444444,0.5555555555555556
M0404,26,N N N N N N N A A A A N A A N A A A A N A A A A A N,Aversion,15,0.5769230769230769,11,0.4230769230769231,0,0.0,4,4,17,0,0.0,0.4,0.6,,,0.26666666666666666,0.7333333333333333
M0405,26,N N A N N A N N A A A N N N N N N A N N A A A A A N,Neutral,11,0.4230769230769231,15,0.5769230769230769,0,0.0,5,5,15,0,0.0,0.35714285714285715,0.6428571428571429,,,0.45454545454545453,0.5454545454545454
M0406,26,N N A A A N N N N N A N A A A A A N N N N N A A A N,Neutral,12,0.46153846153846156,14,0.5384615384615384,0,0.0,4,4,17,0,0.0,0.3076923076923077,0.6923076923076923,,,0.3333333333333333,0.6666666666666666
M0407,26,N N A A A A A A N N N A A A N A N N N A A A N N A A,Aversion,15,0.5769230769230769,11,0.4230769230769231,0,0.0,4,5,16,-1,0.0,0.45454545454545453,0.5454545454545454,,,0.2857142857142857,0.7142857142857143
M0408,26,N A A A N A A A A N N N N N N P P N N N A A A A A A,Aversion,13,0.5,11,0.4230769230769231,2,0.07692307692307693,3,4,18,-1,0.09090909090909091,0.2727272727272727,0.6363636363636364,0.5,0.5,0.16666666666666666,0.8333333333333334
M0409,26,N N N N A N A N N A A A A A N N A A A A A A A A A A,Aversion,17,0.6538461538461539,9,0.34615384615384615,0,0.0,3,4,18,-1,0.0,0.4444444444444444,0.5555555555555556,,,0.1875,0.8125
M0410,26,N N A N A A N A A A A A N A A N N P N N N P P P P P,Neutral,10,0.38461538461538464,10,0.38461538461538464,6,0.23076923076923078,6,5,14,1,0.2,0.4,0.4,0.8,0.2,0.4,0.6
M0411,26,A N N N N N N N N N N N N P N P P P P P N P P P P N,Neutral,1,0.038461538461538464,15,0.5769230769230769,10,0.38461538461538464,4,3,18,1,0.21428571428571427,0.0,0.7857142857142857,0.7,0.3,1.0,0.0
M0412,26,N N N N N N N N N A A A N N N N N N P N A A A A N A,Neutral,8,0.3076923076923077,17,0.6538461538461539,1,0.038461538461538464,3,4,18,-1,0.058823529411764705,0.17647058823529413,0.7647058823529411,0.0,1.0,0.2857142857142857,0.7142857142857143
M0413,26,N A A N N N N N N A A A N N P P P P P P P P P P P P,Appreciation,5,0.19230769230769232,9,0.34615384615384615,12,0.46153846153846156,3,2,20,1,0.1111111111111111,0.2222222222222222,0.6666666666666666,1.0,0.0,0.4,0.6
M0414,26,N N A N N N N N N N N N N N N P P P P P P P P P P P,Neutral,1,0.038461538461538464,14,0.5384615384615384,11,0.4230769230769231,2,1,22,1,0.07142857142857142,0.07142857142857142,0.8571428571428571,1.0,0.0,1.0,0.0
M0415,26,N N N N N N N N N N N N N P P N N N N A A N N A N N,Neutral,3,0.11538461538461539,21,0.8076923076923077,2,0.07692307692307693,3,3,19,0,0.05,0.1,0.85,0.5,0.5,0.6666666666666666,0.3333333333333333
M0416,26,N N N A A A N A A A A N N N N P P P P P P P P P P P,Appreciation,7,0.2692307692307692,8,0.3076923076923077,11,0.4230769230769231,3,2,20,1,0.125,0.25,0.625,1.0,0.0,0.2857142857142857,0.7142857142857143
M0417,26,N N A N N N N N N N N N N N N N N N N N N P P P P P,Neutral,1,0.038461538461538464,20,0.7692307692307693,5,0.19230769230769232,2,1,22,1,0.05,0.05,0.9,1.0,0.0,1.0,0.0
M0418,26,N A N N A A A A N A A N N N N N N A N N P P P P P P,Neutral,8,0.3076923076923077,12,0.46153846153846156,6,0.23076923076923078,5,4,16,1,0.08333333333333333,0.3333333333333333,0.5833333333333334,1.0,0.0,0.5,0.5
M0419,26,N A N N A A A N A A N N N N N A A A A A A A A A N A,Aversion,16,0.6153846153846154,10,0.38461538461538464,0,0.0,4,5,16,-1,0.0,0.5,0.5,,,0.26666666666666666,0.7333333333333333
M0420,26,N A A A A N A A A A N N P P P P P P N P P N N N N N,Neutral,8,0.3076923076923077,10,0.38461538461538464,8,0.3076923076923077,4,4,17,0,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.75,0.25,0.25,0.75
M0421,26,N N N N N A A N A A A N N N A N A A N A A A A A N A,Aversion,14,0.5384615384615384,12,0.46153846153846156,0,0.0,5,6,14,-1,0.0,0.5,0.5,,,0.38461538461538464,0.6153846153846154
M0422,26,N N N N N N N A N A A A A A A A A A A A A N A N A A,Aversion,16,0.6153846153846154,10,0.38461538461538464,0,0.0,3,4,18,-1,0.0,0.4,0.6,,,0.2,0.8
M0423,26,N A N N N A A A N N N N P N N N P P P P P A A A A A,Neutral,9,0.34615384615384615,11,0.4230769230769231,6,0.23076923076923078,4,4,17,-1,0.18181818181818182,0.18181818181818182,0.6363636363636364,0.6666666666666666,0.16666666666666666,0.25,0.75
M0424,26,N N A A A N N N N N N N N N N N N A N A A A A N N N,Neutral,8,0.3076923076923077,18,0.6923076923076923,0,0.0,3,3,19,0,0.0,0.17647058823529413,0.8235294117647058,,,0.375,0.625
M0425,26,N A A A A A A A N N N N N N N P P P P P P P P P P P,Appreciation,7,0.2692307692307692,8,0.3076923076923077,11,0.4230769230769231,2,1,22,1,0.125,0.125,0.75,1.0,0.0,0.14285714285714285,0.8571428571428571
M0426,26,N N N A A A N A A A A A N N N A N N N A A N A A N N,Neutral,13,0.5,13,0.5,0,0.0,5,5,15,0,0.0,0.4166666666666667,0.5833333333333334,,,0.38461538461538464,0.6153846153846154
M0427,26,N N N N N N N N N N N N N N N N A N P N A N A A A A,Neutral,6,0.23076923076923078,19,0.7307692307692307,1,0.038461538461538464,3,4,18,-1,0.05263157894736842,0.15789473684210525,0.7894736842105263,0.0,1.0,0.4,0.6
M0428,26,N A A A A A A A A N N N N A A N N P P P P P P P P P,Aversion,10,0.38461538461538464,7,0.2692307692307692,9,0.34615384615384615,3,2,20,1,0.14285714285714285,0.2857142857142857,0.5714285714285714,1.0,0.0,0.2,0.8
M0429,26,N N N N N A A A A N N A A A A A N P P N N N N P P P,Neutral,9,0.34615384615384615,12,0.46153846153846156,5,0.19230769230769232,4,3,18,1,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.75,0.25,0.2222222222222222,0.7777777777777778
M0430,26,N N N N N N N N N N N A A A A A A A A A A A A A A A,Aversion,15,0.5769230769230769,11,0.4230769230769231,0,0.0,0,1,24,-1,0.0,0.09090909090909091,0.9090909090909091,,,0.0,1.0
